segment_id,segment_name,department_id,department_name,category_id,category_name,subcategory_id,subcategory_name
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82883,Berries/Small Fruit,83514,Blueberries
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82883,Berries/Small Fruit,84004,Raspberries
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82883,Berries/Small Fruit,84136,Strawberries
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82883,Berries/Small Fruit,84152,Table Grapes
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82895,Citrus,83594,Clementines
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82895,Citrus,83755,Grapefruits
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82895,Citrus,83864,Lemons
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82895,Citrus,83867,Limes
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82895,Citrus,83870,Mandarin Hybrids
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82895,Citrus,83921,Oranges
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82926,Fruits - Unprepared/Unprocessed (Fresh) Variety Packs,83505,Berries: Berries Other: Berries Other Loose
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82926,Fruits - Unprepared/Unprocessed (Fresh) Variety Packs,83506,Berries: Berries Other: Berries Other Packaged
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82926,Fruits - Unprepared/Unprocessed (Fresh) Variety Packs,83588,Citrus Fruit: Citrus Other: Citrus Other Loose
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82926,Fruits - Unprepared/Unprocessed (Fresh) Variety Packs,83589,Citrus Fruit: Citrus Other: Citrus Other Packaged
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82926,Fruits - Unprepared/Unprocessed (Fresh) Variety Packs,84164,Tropical Fruit: Tropical Fruit Other
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82948,Kiwifruits,83853,Kiwifruits
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82962,Miscellaneous Fruit,83612,Fresh Dates
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82962,Miscellaneous Fruit,83673,Figs
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82962,Miscellaneous Fruit,83871,Mangos
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82962,Miscellaneous Fruit,83984,Pomegranates
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82976,Papayas,83471,Babacos
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82989,Pineapples,83981,Pineapples
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82990,Pome Fruits,83457,Apples
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),82990,Pome Fruits,83958,Pears
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),83009,Stone Fruit,83458,Apricots
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),83009,Stone Fruit,83904,Nectarines
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),83009,Stone Fruit,83957,Peaches
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),83009,Stone Fruit,83982,Plums
82802,Food/Beverage,82831,Fruits - Unprepared/Unprocessed (Fresh),83009,Stone Fruit,84131,Stemless/Sweet Cherries
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,83724,Fruit - Prepared/Processed (Frozen)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,83725,Fruit - Prepared/Processed (Perishable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,87466,Fruit - Sides and Salads (Perishable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,83727,Dried Fruit - In House Packaged & Bulk Bin (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,83726,Dried Fruit - Vendor Packaged (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,83579,Dried Fruit Further Processed - Vendor Packaged (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82925,Fruit - Prepared/Processed,84090,Fruit - Prepared/Processed (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,86124,Fruits/Nuts/Seeds Combination,86134,Trail Mix - In House Packaged & Bulk Bin
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,86124,Fruits/Nuts/Seeds Combination,86135,Trail Mix - Vendor Packaged
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82927,Fruits/Vegetables/Nuts/Seeds Variety Packs,83735,Fruit Other
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82927,Fruits/Vegetables/Nuts/Seeds Variety Packs,120300,Gift Set Single Team
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82927,Fruits/Vegetables/Nuts/Seeds Variety Packs,83923,Other
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82927,Fruits/Vegetables/Nuts/Seeds Variety Packs,84179,Value Added: VA Other
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82967,Nuts/Seeds - Prepared/Processed,97074,Processed Nuts/Seeds - Vendor Packaged
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82967,Nuts/Seeds - Prepared/Processed,84111,Nuts/Seeds - Artisanal - Vendor and In House Packaged (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82967,Nuts/Seeds - Prepared/Processed,83908,Nuts/Seeds - In House Packaged & Bulk Bin (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82967,Nuts/Seeds - Prepared/Processed,83907,Nuts/Seeds - Vendor Packaged (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,82967,Nuts/Seeds - Prepared/Processed,96984,Vendor Packaged Whole and Processed Seeds (Flax
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,84194,Vegetables - Prepared/Processed (Frozen)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,84195,Vegetables - Prepared/Processed (Perishable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,84196,Vegetables - Prepared/Processed (Perishable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,84197,Vegetables - Prepared/Processed (Perishable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,87440,Dried Vegetables and Mushroom Don't Use
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,87439,Dried Vegetables and Mushrooms - In House Packaged
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,85964,Dried Vegetables and Mushrooms - In House Packaged & Bulk Bin (Shelf Stable)
82802,Food/Beverage,82832,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,83019,Vegetables - Prepared/Processed,84198,Dried Vegetables and Mushrooms - Vendor Packaged (Shelf Stable)
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82938,Head Lettuce,83495,Leaf Lettuces - Includes Green
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82938,Head Lettuce,84018,Romaine (Cos) Lettuce
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82953,Leaf Vegetables - Unprepared/Unprocessed Variety Packs,83865,Lettuces Other
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82953,Leaf Vegetables - Unprepared/Unprocessed Variety Packs,84028,Salad Clamshells
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82953,Leaf Vegetables - Unprepared/Unprocessed Variety Packs,84029,Salad Greens Bags
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82953,Leaf Vegetables - Unprepared/Unprocessed Variety Packs,83436,Salad Greens Bulk
82802,Food/Beverage,82841,Leaf Vegetables - Unprepared/Unprocessed (Fresh),82954,Loose Leaf/Multileaf Salad Greens,83869,Loose Leaf/Multileaf Lettuce Other
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83451,Alternative Meat/Poultry Species - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83895,Miscellaneous: Catering
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83935,Oven Ready - ABF: Other
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84068,Smokehouse(In Store): Other
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84069,Smokehouse(In Store): Sides
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84055,Beef - Bulk for Slicing
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83498,Beef - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,87338,Beef Based Products - Entrees and Salad (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83433,Jerky Snacks Beef - Made In House
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84303,Jerky Snacks Beef - Packaged
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84063,Vendor Packaged Sliced Beef & Salami Chubs
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,85946,Bison/Buffalo - Bulk for Slicing
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83511,Bison/Buffalo - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,87337,Bison/Buffalo Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,85945,Vendor Packaged Sliced Bison/Buffalo & Salami Chubs
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84059,Chicken - Bulk for Slicing
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83573,Chicken - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,87336,Chicken Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,85947,Vendor Packaged Sliced Chicken & Salami Chubs
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83649,Duck - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,87438,Duck Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83746,Goat - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83748,Goose - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83854,Lamb - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,87335,Lamb Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,87334,Mixed Meat Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,86133,Mixed Species Meat - Bulk for Slicing
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,86136,Vendor Packaged Sliced Mixed Species Meat & Salami Chubs
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83987,Non-Deli Meats (Bacon
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,83986,Pork - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84056,Pork & Ham - Bulk for Slicing
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84027,Pork Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84067,Vendor Packaged Sliced Pork & Ham & Salami Chubs
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84002,Quail - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84058,Turkey - Bulk for Slicing
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84169,Turkey - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84170,Turkey Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,85948,Vendor Packaged Sliced Turkey & Salami Chubs
82802,Food/Beverage,82842,Meat/Poultry,82956,Meat/Poultry - Prepared/Processed,84180,Veal - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83452,Alternative Meat/Poultry Species - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83891,Miscellaneous
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,97778,Pet Food In House Made (Perisable)
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,84167,Turducken: Breast
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,84168,Turducken: Whole
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83500,Beef - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83512,Bison/Buffalo - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83574,Chicken - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83650,Duck - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83747,Goat - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83749,Goose - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83759,Guinea Fowl - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83855,Lamb - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83976,Pheasant - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,83988,Pork - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,84003,Quail - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,84127,Squab/Pigeon - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,84171,Turkey - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82957,Meat/Poultry - Unprepared/Unprocessed,84181,Veal - Unprepared/Unprocessed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,83501,Beef Sausages - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,83575,Chicken Sausages - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,83856,Lamb/Mutton Sausages - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,83899,Mixed Species Sausages - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,83989,Pork Sausages - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,84172,Turkey Sausages - Prepared/Processed
82802,Food/Beverage,82842,Meat/Poultry,82958,Meat/Poultry Sausages - Prepared/Processed,84182,Veal Sausages - Prepared/Processed
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82893,Butter/Butter Substitutes,83531,Butter/Butter Substitutes (Perishable)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82893,Butter/Butter Substitutes,83532,Butter/Butter Substitutes (Perishable)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82894,Cheese/Cheese Substitutes,85944,Cheese - Bulk for Slicing
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82894,Cheese/Cheese Substitutes,83552,Cheese (excludes Bulk for Slicing and Cheese Substitutes)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82894,Cheese/Cheese Substitutes,97149,Cheese Substitues (Non-Dairy made with Cultures)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82894,Cheese/Cheese Substitutes,83553,Cheese Substitutes (Non-Dairy)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82894,Cheese/Cheese Substitutes,120293,Gift Set Single Team
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,86126,Cream/Cream Substitutes,98255,Cream/Cream Substitutes (Perishable)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,86126,Cream/Cream Substitutes,86132,Cream/Cream Substitutes (Perishable)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82912,Eggs/Eggs Substitutes,83653,Eggs Products/Substitutes
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82912,Eggs/Eggs Substitutes,83837,In Shell Table Eggs
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82912,Eggs/Eggs Substitutes,83838,In Shell Table Eggs
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82961,Milk/Milk Substitutes,83885,Milk/Milk Substitutes (Perishable)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,82961,Milk/Milk Substitutes,83886,Milk/Milk Substitutes (Shelf Stable)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,83026,Yogurt/Yogurt Substitutes,84223,Yogurt/Yogurt Substitutes (Frozen)
82802,Food/Beverage,82843,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,83026,Yogurt/Yogurt Substitutes,84224,Yogurt/Yogurt Substitutes (Perishable)
82802,Food/Beverage,82847,Oils/Fats Edible,97065,Fats Edible,97075,Animal Fats Edible 2300
82802,Food/Beverage,82847,Oils/Fats Edible,82970,Oils Edible,83914,Oils Edible - Vegetable or Plant (Shelf Stable)
82802,Food/Beverage,82847,Oils/Fats Edible,82970,Oils Edible,83913,Oils Edible - Vegetable or Plant (Shelf Stable) - In House Packaged and Bulk Bin
82802,Food/Beverage,82847,Oils/Fats Edible,82970,Oils Edible,83912,Oils Edible - Vegetable or Plant (Shelf Stable) - Vendor Packaged
82802,Food/Beverage,82847,Oils/Fats Edible,84288,Oils/Fats Edible Variety Packs,84307,Oils/Fats Edible - Refrigerated - Includes Flax and Chia (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82877,Baby/Infant - Foods/Beverages,83483,Baby/Infant - Formula (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82877,Baby/Infant - Foods/Beverages,83484,Baby/Infant - Specialised Beverages (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82877,Baby/Infant - Foods/Beverages,83485,Baby/Infant - Specialised Foods (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82877,Baby/Infant - Foods/Beverages,83486,Baby/Infant - Specialised Foods (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82877,Baby/Infant - Foods/Beverages,83487,Baby/Infant - Specialised Foods (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82907,Dairy/Egg Based Products,89188,Dairy/Egg Based Products _ Ready to Eat (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82907,Dairy/Egg Based Products,83651,Egg Based Products - Not Ready to Eat (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82907,Dairy/Egg Based Products,83652,Egg Based Products - Not Ready to Eat (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83616,Dessert Sauces/Toppings/Fillings (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83617,Dessert Sauces/Toppings/Fillings (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,96991,Vendor Packaged Ready to Bake Baked Good
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83618,Dessert Sauces/Toppings/Fillings (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,84088,Dessert Sauces/Toppings/Fillings (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83619,Desserts - Frozen Vendor Packaged
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,96961,Desserts - In House Frozen Treats & Desserts (includes Gluten Free)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,87465,Desserts - Made In House
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83620,Desserts - Refrigerated In House
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83622,Desserts - Refrigerated Vendor Packaged
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83623,Desserts - Shelf Stable Vendor Packaged
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83835,Ice Cream/Ice Novelties (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,83836,Ice Cream/Ice Novelties (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82908,Desserts/Dessert Sauces/Toppings,84301,Ice Cream/Ice Novelties (Made In House)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82911,Dough Based Products,96964,Asian Noodle and Eggroll Wrappers
82802,Food/Beverage,82853,Prepared/Preserved Foods,82911,Dough Based Products,83634,Stuffed Pasta - Not Ready to Eat - Savoury (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82911,Dough Based Products,83635,Pasta and Stuffed Pasta Entrees and Salad - Ready to Eat - Savoury (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82911,Dough Based Products,86144,Stuffed Pasta - Not Ready to Eat - Savoury (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82932,Grain Based Products,83750,Grain Based Products - Not Ready to Eat - Savoury (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82955,Meat Substitutes,83878,Meat Substitute Based Products - Entrees and Salads (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82955,Meat Substitutes,83877,Meat Substitutes - Refrigerated Vendor Packaged
82802,Food/Beverage,82853,Prepared/Preserved Foods,82955,Meat Substitutes,83876,Meat Substitutes - Frozen Vendor Pacakaged
82802,Food/Beverage,82853,Prepared/Preserved Foods,82955,Meat Substitutes,87624,Meat Substitutes (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82977,Pasta/Noodles,83950,Pasta/Noodles - Not Ready to Eat (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82977,Pasta/Noodles,83951,Pasta/Noodles - Not Ready to Eat (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82977,Pasta/Noodles,83952,Pasta/Noodles - Not Ready to Eat (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82977,Pasta/Noodles,83953,Pasta/Noodles - Not Ready to Eat (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82977,Pasta/Noodles,83954,Pasta/Noodles - Not Ready to Eat (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82977,Pasta/Noodles,83955,Pasta/Noodles - Ready to Eat (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84071,Soup Additions (includes Mixes
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84072,Soups - Prepared - Vendor Packaged (Frozen)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84074,Soups - Prepared - Freshpack (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84075,Soups - Prepared - Soup Bar Hot (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84073,Soups - Prepared - Vendor Packaged Local (Perishable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84078,Soups - Mixes In House Packaged and Bulk Bin (Shelf Stable)
82802,Food/Beverage,82853,Prepared/Preserved Foods,82991,Prepared Soups,84077,Soups - Prepared - Ready to Eat Cans and Jars (Shelf Stable)
